world_half_cm,thickness_nm,E_keV,mu_counts_cm2_g,mu_ref_cm2_g,delta_mu_counts_cm2_g,delta_mu_counts_percent,mu_en_cpe_cm2_g,mu_en_ref_cm2_g,delta_mu_en_cpe_cm2_g,delta_mu_en_cpe_percent,mu_en_raw_cm2_g,delta_mu_en_raw_cm2_g,delta_mu_en_raw_percent,mu_eff_cm2_g
50.0,1500.0,1.0,3976.8309033,3683.0,293.83090330000005,7.978031585663863,3963.8735395,3671.0,292.8735394999999,7.97803158539907,29.227100363,-3641.772899637,-99.20383818134025,30.538085502
100.0,1500.0,1.0,3976.8309033,3683.0,293.83090330000005,7.978031585663863,3963.8735395,3671.0,292.8735394999999,7.97803158539907,29.227100363,-3641.772899637,-99.20383818134025,30.538085502
100.0,1500.0,10.0,95.365435789,96.91,-1.5445642109999937,-1.5938130337426415,90.573054484,92.04,-1.4669455160000098,-1.593813033463722,3.1181999827,-88.9218000173,-96.61212518176879,3.1323595514
50.0,1500.0,10.0,95.365435789,96.91,-1.5445642109999937,-1.5938130337426415,90.573054484,92.04,-1.4669455160000098,-1.593813033463722,3.1181999827,-88.9218000173,-96.61212518176879,3.1323595514
100.0,1500.0,20.0,66.554393393,65.73,0.824393392999994,1.254211764795366,57.684524443,56.97,0.714524443000002,1.2542117658416745,5.3026967539,-51.6673032461,-90.69212435685449,5.3438198218
50.0,1500.0,20.0,66.554393393,65.73,0.824393392999994,1.254211764795366,57.684524443,56.97,0.714524443000002,1.2542117658416745,5.3026967539,-51.6673032461,-90.69212435685449,5.3438198218
50.0,1500.0,30.0,23.128650907,22.73,0.3986509070000004,1.7538535283765966,20.259192237,19.91,0.34919223700000046,1.7538535258664012,1.5325126598,-18.3774873402,-92.30279929784028,1.5359223398
100.0,1500.0,30.0,23.128650907,22.73,0.3986509070000004,1.7538535283765966,20.259192237,19.91,0.34919223700000046,1.7538535258664012,1.5325126598,-18.3774873402,-92.30279929784028,1.5359223398
100.0,1500.0,40.0,10.551585558,10.67,-0.11841444200000062,-1.1097885848172504,9.1374555347,9.24,-0.10254446529999939,-1.1097885854978289,0.59784322021,-8.64215677979,-93.52983527911255,0.59836117834
50.0,1500.0,40.0,10.551585558,10.67,-0.11841444200000062,-1.1097885848172504,9.1374555347,9.24,-0.10254446529999939,-1.1097885854978289,0.59784322021,-8.64215677979,-93.52983527911255,0.59836117834
100.0,1500.0,50.0,5.7874187647,5.949,-0.1615812352999999,-2.716107502101192,4.9128365711,5.05,-0.1371634289000001,-2.7161075029702992,0.2903169019,-4.7596830981,-94.25115045742575,0.29043897125
50.0,1500.0,50.0,5.7874187647,5.949,-0.1615812352999999,-2.716107502101192,4.9128365711,5.05,-0.1371634289000001,-2.7161075029702992,0.2903169019,-4.7596830981,-94.25115045742575,0.29043897125
100.0,1500.0,60.0,3.7560992119,3.713,0.04309921189999999,1.1607652006463773,3.1056354917,3.07,0.035635491700000355,1.160765201954409,0.16102807455,-2.90897192545,-94.75478584527688,0.16106561996
50.0,1500.0,60.0,3.7560992119,3.713,0.04309921189999999,1.1607652006463773,3.1056354917,3.07,0.035635491700000355,1.160765201954409,0.16102807455,-2.90897192545,-94.75478584527688,0.16106561996
50.0,1500.0,80.0,7.8413549986,7.81,0.03135499860000035,0.4014724532650493,2.8905583919,2.879,0.011558391899999965,0.40147245224036004,0.10115514335,-2.77784485665,-96.48644865057311,0.10116995759
100.0,1500.0,80.0,7.8413549986,7.81,0.03135499860000035,0.4014724532650493,2.8905583919,2.879,0.011558391899999965,0.40147245224036004,0.10115514335,-2.77784485665,-96.48644865057311,0.10116995759
50.0,1500.0,100.0,4.5496935445,4.438,0.11169354450000046,2.516754044614702,2.1528518349,2.1,0.05285183489999978,2.5167540428571322,0.047730223143,-2.052269776857,-97.72713223128571,0.047733521104
100.0,1500.0,100.0,4.5496935445,4.438,0.11169354450000046,2.516754044614702,2.1528518349,2.1,0.05285183489999978,2.5167540428571322,0.047730223143,-2.052269776857,-97.72713223128571,0.047733521104
100.0,1500.0,150.0,1.5752617466,1.581,-0.005738253399999893,-0.3629508791903791,0.93439624664,0.9378,-0.0034037533599999836,-0.3629508807848138,0.01036891802,-0.92743108198,-98.89433589038174,0.01036907365
50.0,1500.0,150.0,1.5752617466,1.581,-0.005738253399999893,-0.3629508791903791,0.93439624664,0.9378,-0.0034037533599999836,-0.3629508807848138,0.01036891802,-0.92743108198,-98.89433589038174,0.01036907365
100.0,1500.0,200.0,0.80231273563,0.7844,0.017912735630000065,2.283622594339631,0.50251943781,0.4913,0.011219437809999955,2.2836225951557,0.0030755884283,-0.4882244115717,-99.3739897357419,0.0030756021207
50.0,1500.0,200.0,0.80231273563,0.7844,0.017912735630000065,2.283622594339631,0.50251943781,0.4913,0.011219437809999955,2.2836225951557,0.0030755884283,-0.4882244115717,-99.3739897357419,0.0030756021207
100.0,1500.0,300.0,0.26089297272,0.3238,-0.06290702727999997,-19.427741593576275,0.15896906584,0.1973,-0.038330934159999996,-19.427741591485045,0.00066970667818,-0.19663029332182,-99.66056427867207,0.00066970732739
50.0,1500.0,300.0,0.26089297272,0.3238,-0.06290702727999997,-19.427741593576275,0.15896906584,0.1973,-0.038330934159999996,-19.427741591485045,0.00066970667818,-0.19663029332182,-99.66056427867207,0.00066970732739
100.0,1500.0,500.0,0.15720329669,0.1378,0.019403296689999988,14.08076682873729,0.084876090519,0.0744,0.010476090519000003,14.080766826612908,0.00032037091537,-0.07407962908462999,-99.56939393095429,0.00032037106393
50.0,1500.0,500.0,0.15720329669,0.1378,0.019403296689999988,14.08076682873729,0.084876090519,0.0744,0.010476090519000003,14.080766826612908,0.00032037091537,-0.07407962908462999,-99.56939393095429,0.00032037106393
100.0,1500.0,1000.0,0.053544737044,0.06618,-0.012635262956000003,-19.092267990329407,0.026505373006,0.03276,-0.006254626993999996,-19.09226799145298,1.0443816926e-05,-0.032749556183074,-99.96812021695361,1.0443817069e-05
50.0,1500.0,1000.0,0.053544737044,0.06618,-0.012635262956000003,-19.092267990329407,0.026505373006,0.03276,-0.006254626993999996,-19.09226799145298,1.0443816926e-05,-0.032749556183074,-99.96812021695361,1.0443817069e-05
100.0,1500.0,1500.0,0.046635272304,0.05,-0.0033647276960000055,-6.729455392000011,0.023168403281,0.02484,-0.0016715967189999993,-6.729455390499192,8.8233160622e-06,-0.024831176683937802,-99.9644794039364,8.8233161686e-06
50.0,1500.0,1500.0,0.046635272304,0.05,-0.0033647276960000055,-6.729455392000011,0.023168403281,0.02484,-0.0016715967189999993,-6.729455390499192,8.8233160622e-06,-0.024831176683937802,-99.9644794039364,8.8233161686e-06
50.0,1500.0,2000.0,0.050089987398,0.04433,0.005759987397999995,12.993429727047134,0.025491317746,0.02256,0.0029313177460000006,12.993429725177307,1.3296692573e-05,-0.022546703307427002,-99.94106075987146,1.3296692846e-05
100.0,1500.0,2000.0,0.050089987398,0.04433,0.005759987397999995,12.993429727047134,0.025491317746,0.02256,0.0029313177460000006,12.993429725177307,1.3296692573e-05,-0.022546703307427002,-99.94106075987146,1.3296692846e-05
50.0,1500.0,5000.0,0.032816757439,0.04103,-0.008213242560999999,-20.017651866926638,0.020075569381,0.0251,-0.005024430619,-20.0176518685259,1.1902728843e-06,-0.0250988097271157,-99.99525787695498,1.1902728679e-06
100.0,1500.0,5000.0,0.032816757439,0.04103,-0.008213242560999999,-20.017651866926638,0.020075569381,0.0251,-0.005024430619,-20.0176518685259,1.1902728843e-06,-0.0250988097271157,-99.99525787695498,1.1902728679e-06
100.0,1500.0,10000.0,0.044907927714,0.04747,-0.002562072286,-5.397245178007163,0.029061966281,0.03072,-0.0016580337190000016,-5.397245179036463,2.1828324698e-07,-0.03071978171675302,-99.9992894425554,2.1828323075e-07
50.0,1500.0,10000.0,0.044907927714,0.04747,-0.002562072286,-5.397245178007163,0.029061966281,0.03072,-0.0016580337190000016,-5.397245179036463,2.1828324698e-07,-0.03071978171675302,-99.9992894425554,2.1828323075e-07
